GO:0061418,regulation of transcription from RNA polymerase II promoter in response to hypoxia,405 571 768 1387 1958 2033 2034 2056 3091 5682 5683 5684 5685 5686 5687 5688 5689 5690 5691 5692 5693 5694 5695 5696 5698 5699 5700 5701 5702 5704 5705 5706 5707 5708 5709 5710 5711 5713 5714 5715 5716 5717 5718 5719 5720 5721 6233 6921 6923 7311 7314 7316 7422 7428 8453 8994 9491 9861 9978 10197 10213 23198 25994 54583 55662 64344 112398 112399 122706 143471 219736
GO:0061419,positive regulation of transcription from RNA polymerase II promoter in response to hypoxia,3091 3091 3516 4780 4851 7422
GO:0042093,T-helper cell differentiation,538 3593 5734
GO:0042092,type 2 immune response,604 3565 3586 3606
GO:0042095,interferon-gamma biosynthetic process,3593 3606
GO:0042094,interleukin-2 biosynthetic process,3556 3606 5074
GO:0042098,T cell proliferation,896 977 1503 2281 4478 5027 5294 5532 5699 5788 7001 7293 7293 8740 8767 10148 10892 23385 51561 54542 149041
GO:0006361,transcription initiation from RNA polymerase I promoter,902 1022 2068 2071 2965 2966 2967 2968 4331 5434 5435 5437 5440 5441 5595 6908 7343 9013 9014 9015 9533 10849 25885 30834 54700 54700 64425 79101 84172 221830 284119 404672 730092
GO:0006360,transcription by RNA polymerase I,2965 7343 9013 9015 9533
GO:0006363,termination of RNA polymerase I transcription,902 1022 2068 2071 2965 2966 2967 2968 4331 5434 5435 5437 5440 5441 6908 7270 7270 7343 9013 9014 9015 9533 10849 25885 30834 30834 64425 79101 84172 221830 284119 284119 404672
GO:0006362,transcription elongation from RNA polymerase I promoter,902 1022 2068 2071 2074 2965 2966 2967 2968 4331 5434 5435 5437 5440 5441 6908 7343 9013 9014 9015 9533 10849 25885 30834 64425 79101 84172 221830 404672
GO:0006364,rRNA processing,705 1736 2091 2483 3669 4809 4931 5036 5393 5393 5394 5822 6023 6041 6125 6129 6135 6154 6155 6165 6187 6194 6194 6201 6201 6201 6203 6208 6209 6217 6218 6223 6229 6232 6234 6839 8568 8602 8602 9045 9136 9136 9188 9221 9277 9724 9775 9790 10171 10199 10200 10360 10412 10436 10436 10438 10521 10528 10607 10775 10813 10885 10969 11056 11103 11340 22803 22894 22984 23016 23076 23160 23195 23246 23378 23404 23411 23481 23481 23517 23517 25879 25926 26168 27042 27043 27340 27340 27341 27341 28987 29960 29997 50628 51010 51010 51013 51018 51077 51096 51118 51119 51154 51202 51202 51367 51575 51602 51729 54059 54512 54512 54555 54606 54663 54853 54881 55011 55035 55127 55272 55272 55636 55646 55661 55759 55813 56915 56915 57050 57109 57418 57418 57647 64282 65083 65083 65083 79050 79050 79159 79707 79863 80135 81875 81887 84128 84135 84916 88745 88745 90459 91695 92856 92856 92856 118460 120379 134430 134430 317781 404672 102724159
GO:0006367,transcription initiation from RNA polymerase II promoter,190 367 581 595 860 865 891 892 902 983 1019 1022 1024 1025 1026 1387 1490 1870 1871 2063 2068 2071 2071 2099 2100 2101 2103 2104 2494 2516 2649 2908 2957 2958 2959 2959 2960 2961 2961 2962 2963 2965 2966 2967 2968 2969 3164 3172 3174 3516 4150 4204 4306 4331 4851 4853 4854 4855 4878 4929 5241 5430 5431 5432 5433 5433 5434 5435 5436 5436 5437 5438 5438 5439 5440 5441 5465 5467 5468 5469 5469 5728 5914 5915 5916 6095 6096 6097 6256 6257 6258 6662 6872 6873 6873 6873 6874 6874 6875 6877 6877 6878 6878 6879 6879 6880 6881 6881 6881 6882 6882 6883 6883 6884 6884 6908 6908 6910 6925 7003 7004 7005 7025 7067 7068 7101 7181 7182 7376 7421 7596 8013 8148 8431 8463 8493 8850 8856 9282 9282 9439 9440 9440 9441 9442 9443 9477 9572 9794 9862 9862 9967 9968 9968 9969 9969 9970 9971 9975 10001 10002 10025 10025 10062 10155 10413 10891 11036 22938 25937 29079 29079 29959 29982 51003 51586 51616 55534 81857 83860 84246 84441 90390 90390 90390 112950 126382 138474 404672
GO:0006366,transcription by RNA polymerase II,142 196 408 409 463 468 474 579 659 688 689 864 865 902 902 904 905 1022 1022 1025 1045 1050 1051 1052 1385 1840 1855 1856 1958 1959 1999 2001 2034 2068 2068 2068 2071 2071 2071 2071 2074 2099 2115 2301 2353 2354 2551 2623 2625 2626 2627 2908 2957 2957 2957 2958 2958 2959 2959 2959 2960 2960 2961 2961 2962 2963 2965 2965 2965 2966 2966 2967 2967 2968 2968 2969 3091 3131 3239 3298 3651 3659 3661 3665 3725 3975 4094 4149 4152 4212 4297 4298 4300 4303 4331 4331 4335 4686 4772 4775 4776 4779 4780 4782 4783 4784 4790 4798 4799 4800 4825 4901 4904 5075 5076 5077 5079 5080 5316 5430 5430 5430 5431 5431 5432 5432 5433 5433 5433 5434 5434 5435 5435 5436 5436 5437 5437 5438 5438 5439 5439 5440 5440 5441 5441 5449 5450 5452 5456 5460 6239 6473 6618 6619 6621 6660 6722 6749 6827 6829 6830 6872 6873 6874 6875 6877 6878 6878 6878 6879 6879 6880 6880 6881 6881 6882 6882 6883 6884 6884 6886 6908 6908 6908 6908 6908 6917 6921 6923 6924 7021 7041 7067 7110 7391 7392 7469 7494 7494 7695 7700 7702 7707 7716 7753 7913 7936 8061 8092 8148 8178 8328 8456 8462 8464 8521 8543 8544 8731 8732 8805 8812 8848 8861 8880 9013 9015 9111 9150 9188 9232 9242 9247 9314 9318 9319 9321 9421 9477 9519 9519 9569 9586 9603 9611 9646 10002 10025 10153 10302 10379 10522 10629 10725 10732 10915 10987 11036 11077 11108 11198 11243 11281 11319 22916 23168 23435 23650 23764 25819 25850 25920 26015 26205 26257 26298 26584 27033 27097 27125 27316 29079 29777 51043 51087 51176 51224 51497 51513 51616 51616 51621 54623 54738 54892 55509 55677 55840 55870 57661 58506 64344 79577 79724 80237 80349 80714 83860 84458 85403 123169 138474 162699 169792 246721 254251 340069 340069 340069 387332 404672 404672 548644
GO:0006369,termination of RNA polymerase II transcription,1477 1478 1479 4150 4686 6628 6634 6635 6636 6637 7884 8106 8189 8458 10898 10914 10978 11051 22828 22916 23064 23283 25888 29101 29894 51585 51585 51692 53981 54797 55339 79869 81608 84967 134353
GO:0006368,transcription elongation from RNA polymerase II promoter,902 904 905 1022 1025 1025 2068 2071 2962 2963 2965 2966 2967 2968 4298 4300 4331 4686 5430 5431 5432 5433 5434 5435 5436 5437 5438 5439 5440 5441 6663 6749 6827 6827 6829 6829 6829 6829 6830 6830 6917 6921 6923 6924 7469 7936 8178 8518 8621 8812 9150 9646 11047 11198 11198 22916 22936 23168 25920 26610 27125 29072 51224 51497 51755 54623 55140 55193 55250 55677 55795 55840 56943 79577 80237 80349 84337 85403 123169 162699 404672
GO:0072752,cellular response to rapamycin,23367
GO:0048557,embryonic digestive tract morphogenesis,2255 2263 2294 2737 3142 3398 3549 5156 6469 6474 6664 6928 6932 6943 10736 25836 58495 348093
GO:0035385,Roundabout signaling pathway,387 4650 6091 6092 6586 9353 9353 64221
GO:0061670,evoked neurotransmitter secretion,5864
GO:0017015,regulation of transforming growth factor beta receptor signaling pathway,607 859 2022 2348 3675 4015 4087 4088 4089 4092 6664 6935 7040 8425 9315 27122 51592 64750 80139 112744 163126
GO:0086030,adenylate cyclase-activating adrenergic receptor signaling pathway involved in cardiac muscle relaxation,1113 1113
GO:0034389,lipid droplet organization,1149 5478 5481 5738 22930 22931 22931 23111 23197 23259 26580 26580 29923 57104 63924 63924 80339 128486 128486 128486 128637 161247 161247 161247 345275 440503
GO:0042541,hemoglobin biosynthetic process,212 2056 3091 3623 3624
GO:0052314,phytoalexin metabolic process,1644 7054
GO:0042543,protein N-linked glycosylation via arginine,200185
GO:0042542,response to hydrogen peroxide,100 374 572 578 596 824 836 847 1277 1398 1410 1843 1938 2185 2281 2534 2775 2876 2876 3039 3040 3043 3162 3240 3725 3741 3840 3939 4151 4540 4541 5159 5516 6382 6546 6647 6770 6772 8013 8061 8428 8754 8989 10494 10628 10935 11235 23411 51022 51765 54840 84919
GO:0034382,chylomicron remnant clearance,338 341 344 344 345 348 348 348 3949 3990 64788
GO:0034383,low-density lipoprotein particle clearance,160 161 163 338 338 948 949 1173 1175 1211 1213 3162 3949 3949 3988 4864 6646 8435 9370 10577 10938 23491 26119 57552 84649 255738
GO:0034380,high-density lipoprotein particle assembly,19 19 335 335 335 336 336 337 348 348 649 5566 5567 5568 10347 29801 55937 116519
GO:0033861,negative regulation of NAD(P)H oxidase activity,1816 3596 3630
GO:0009812,flavonoid metabolic process,1543 5447 6817 6818 27284
GO:0033864,positive regulation of NAD(P)H oxidase activity,183 185 1535 2771 2773 11315 55312
GO:0006105,succinate metabolic process,6389 6390 7915 8801 8802 8803 57001
GO:0043154,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,135 207 331 358 408 409 551 939 960 1032 1410 1457 1654 1718 1800 2168 2537 2537 2621 2810 2821 2876 3082 3476 4102 4193 4504 4671 4803 4804 5076 5272 5447 5607 5743 5894 5896 6195 6197 6423 6478 6622 6714 7021 7057 7422 7429 7483 7531 8740 8837 9314 9709 10049 10542 10935 23204 25816 25824 27018 27074 51176 51176 51499 55031 57630 64780 96459 114769 406884 406952
GO:0006107,oxaloacetate metabolic process,47 2805 2806 4190 4191 5105 56954 56954 130752
GO:0006106,fumarate metabolic process,2271
GO:0006101,citrate metabolic process,47 48 48 48 50 3658
GO:0043153,entrainment of circadian clock by photoperiod,1407 1408 2063 3398 5187 5187 5371 5499 5499 5500 5501 5501 5936 7157 8553 8863 8864 9099 9112 23373 26223 26223 26224 26224 83759 150094
GO:0006102,isocitrate metabolic process,50 3417 3417 3418 3418 3420 3421
GO:0006108,malate metabolic process,2271 4190 4191 4191 4199 4199 4200 8513 10873 10873 130752
GO:0090340,positive regulation of secretion of lysosomal enzymes,7376
GO:0090341,negative regulation of secretion of lysosomal enzymes,10062
GO:0035873,lactate transmembrane transport,9194 23539 159963 160728
GO:0060262,negative regulation of N-terminal protein palmitoylation,57467
GO:0044330,canonical Wnt signaling pathway involved in positive regulation of wound healing,8613
GO:0042403,thyroid hormone metabolic process,1428 1733 1734 1734 1735 7038 27284 51301 389434 389434
GO:0070885,negative regulation of calcineurin-NFAT signaling cascade,89 493 1827 2274 2475 2932 5598 5621 8445 9454 9455 11261 51778 58529 374403 406907 406908 406909
GO:0070884,regulation of calcineurin-NFAT signaling cascade,1827 10231 10725 11123
GO:1903533,regulation of protein targeting,4924
GO:0042407,cristae formation,498 506 509 513 514 515 516 517 518 521 522 539 3954 4508 4509 6901 9551 10476 10632 10939 10989 25813 27109 54927 55735 79135 79135 84303 84303 115209 125988 125988 139322 790955
GO:0070889,platelet alpha granule organization,25946 26276
GO:1903539,protein localization to postsynaptic membrane,2902 2903 2905
GO:1903538,regulation of meiotic cell cycle process involved in oocyte maturation,5518 51441
GO:0048194,Golgi vesicle budding,5584 55204 64083 64083 399687
GO:0060265,positive regulation of respiratory burst involved in inflammatory response,3929 6223
GO:0090285,negative regulation of protein glycosylation in Golgi,9528 340485
GO:0072015,glomerular visceral epithelial cell development,182 652 4643 4868 5420 8826 9863
GO:0072016,glomerular parietal epithelial cell development,2302
GO:0072017,distal tubule development,182 4851 7021
GO:0072010,glomerular epithelium development,2296
GO:0090280,positive regulation of calcium ion import,846 1392 2641 2916 3958 5155 5159 6347 6348 6387 6781 7349 8573 51393 162514
GO:0072012,glomerulus vasculature development,284 285 3280 7010
GO:0090282,positive regulation of transcription involved in G2/M transition of mitotic cell cycle,2103
GO:1902910,positive regulation of melanosome transport,1001
GO:0009056,catabolic process,8824 9317 129303
GO:0008207,C21-steroid hormone metabolic process,3283 3284 6718 10202
GO:0120094,negative regulation of peptidyl-lysine crotonylation,9425
GO:1902915,negative regulation of protein polyubiquitination,8291
GO:1902916,positive regulation of protein polyubiquitination,6502 7321 9810 26272 64844 92369
GO:0006592,ornithine biosynthetic process,5832
GO:0061189,positive regulation of sclerotome development,6469
GO:0020028,endocytic hemoglobin import,8029
GO:0098700,neurotransmitter loading into synaptic vesicle,6571 57030 57084 57084 140679 246213 246213 246213
GO:0098703,calcium ion import across plasma membrane,493 781 6547 7226 7442 27112 55503 55503 56302 728215
GO:0098705,copper ion import across plasma membrane,1317
GO:0098706,ferric iron import across cell outer membrane,55240 79689 261729
GO:0090138,regulation of actin cytoskeleton organization by cell-cell adhesion,83700
GO:0060101,negative regulation of phagocytosis; engulfment,11314
GO:0060100,positive regulation of phagocytosis; engulfment,718 948 2150 2624 3071 3673 5468 11031 26228 55198 196527
GO:0090135,actin filament branching,25 57175
GO:0039650,suppression by virus of host cysteine-type endopeptidase activity involved in apoptotic process,841
GO:0090133,mesendoderm migration,100506013
GO:0071578,zinc ion import across plasma membrane,23516 23516 25800 25800 55630 57181 64116 221074 283375
GO:0090131,mesenchyme migration,58 59 70 72 2294
GO:2001213,negative regulation of vasculogenesis,7498
GO:0071579,regulation of zinc ion transport,55532
GO:0048738,cardiac muscle tissue development,653 655 659 2626 4729 5350 5728 5950 6444 6445 6901 6909 8048 8131 8854 10052 137868 140628
GO:0048739,cardiac muscle fiber development,1525 4604 4606 4607 4624 4629 6444 7273 7273 7422 8557 8736 9172 10269 23363 84700 127294 283284
GO:0050787,detoxification of mercury ion,11315
GO:0048730,epidermis morphogenesis,2263 8985 9314 43847 43847 80326 388698
GO:0002333,transitional one stage B cell differentiation,25
GO:0048732,gland development,887 3274 5914 5915 5916 6943
GO:0002331,pre-B cell allelic exclusion,472 5896 5897
GO:0002336,B-1 B cell lineage commitment,56833
GO:0002337,B-1a B cell differentiation,23228 112616
GO:0002335,mature B cell differentiation,5452
GO:0051068,dihydrolipoamide metabolic process,1738
GO:0051066,dihydrobiopterin metabolic process,5860
GO:0061642,chemoattraction of axon,2668 4035 64221
GO:0061184,positive regulation of dermatome development,7471 54361 89780
GO:1902669,positive regulation of axon guidance,347733
GO:0009108,coenzyme biosynthetic process,8034 27249 53354 60490 79717 80025 80347
GO:0009104,lipopolysaccharide catabolic process,313
GO:0009106,lipoate metabolic process,1738
GO:1902661,positive regulation of glucose mediated signaling pathway,6597 6598 55011
GO:0009100,glycoprotein metabolic process,5046 6569 10724 11093 23071 30815 51046 64840 79690 256435 338596
GO:0009101,glycoprotein biosynthetic process,2650 6483 6484 9215 10318 51146 64083 192134
GO:0060544,regulation of necroptotic process,329 329 330 330 841 1540 8837 9825
GO:0061185,negative regulation of dermatome development,6423
GO:1905244,regulation of modification of synaptic structure,25 2043 2332 56850
GO:1905247,positive regulation of aspartic-type peptidase activity,2896 2896
GO:1905246,negative regulation of aspartic-type peptidase activity,199713
GO:1905241,positive regulation of canonical Wnt signaling pathway involved in osteoblast differentiation,407024 407025
GO:1905240,negative regulation of canonical Wnt signaling pathway involved in osteoblast differentiation,63923
GO:1905243,cellular response to 3;3';5-triiodo-L-thyronine,6495
GO:1905242,response to 3;3';5-triiodo-L-thyronine,9804
GO:0071396,cellular response to lipid,239 572
GO:0001738,morphogenesis of a polarized epithelium,3911 26146 54806
GO:0001732,formation of cytoplasmic translation initiation complex,3646 8661 8661 8662 8663 8664 8665 8666 8667 8668 8669 10480 27335 51386 728689
GO:0001731,formation of translation preinitiation complex,1939 1939 1968 1975 1983 7458 8562 8562 28985 28985 90381 255308
GO:0099072,regulation of postsynaptic membrane neurotransmitter receptor levels,1500 1500 1741 1948 2059 2319 5584 7531 23732 55914 64840 126129
GO:0001736,establishment of planar polarity,1741 5754 7474 7976 8626 9620 10640 23322 27152 57216 57822 65250 80199 90410
GO:0036155,acylglycerol acyl-chain remodeling,8694 11343 57104 80339 84649 158835 347516 646409
GO:0036151,phosphatidylcholine acyl-chain remodeling,1622 5319 5320 5321 5322 8398 8399 8605 10162 11145 26279 30814 50487 50640 54947 54947 64600 79887 79888 79888 81579 123745 129642 151056 254531 255043 255189 283748 100137049
